timestamp,computer,light,hvac,etc
2014-10-01 0:00,0.357863,0.271874,0.009211,0.108026
2014-10-01 0:15,0.363029,0.272244,0.009218,0.080243
2014-10-01 0:30,0.350799,0.27196,0.009199,0.089985
2014-10-01 0:45,0.351312,0.271753,0.00922,0.096115
2014-10-01 1:00,0.353255,0.272006,0.009201,0.106827
2014-10-01 1:15,0.355329,0.273009,0.009469,0.108814
2014-10-01 1:30,0.33496,0.27415,0.009443,0.081612
2014-10-01 1:45,0.332889,0.275505,0.009501,0.087947
2014-10-01 2:00,0.332917,0.237294,0.009531,0.082266
2014-10-01 2:15,0.298621,0,0.008998,0.087669
2014-10-01 2:30,0.287201,0,0.009023,0.082512
2014-10-01 2:45,0.293568,0,0.008998,0.09654
2014-10-01 3:00,0.28754,0,0.009011,0.108516
2014-10-01 3:15,0.291329,0,0.008993,0.103583
2014-10-01 3:30,0.291488,0,0.008991,0.116349
2014-10-01 3:45,0.294262,0,0.009024,0.103128
2014-10-01 4:00,0.28913,0,0.009003,0.092743
2014-10-01 4:15,0.285063,0,0.009006,0.079254
2014-10-01 4:30,0.28448,0,0.008991,0.08978
2014-10-01 4:45,0.284561,0,0.009021,0.080247
2014-10-01 5:00,0.286177,0,0.008981,0.088947
2014-10-01 5:15,0.284519,0,0.008983,0.091303
2014-10-01 5:30,0.285297,0,0.008981,0.103436
2014-10-01 5:45,0.283478,0,0.008954,0.116839
2014-10-01 6:00,0.285002,0,0.00899,0.10119
2014-10-01 6:15,0.28443,0,0.008984,0.097051
2014-10-01 6:30,0.285893,0,0.00902,0.076384
2014-10-01 6:45,0.284409,0,0.008989,0.09267
2014-10-01 7:00,0.284764,0,0.009,0.076575
2014-10-01 7:15,0.28434,0,0.008987,0.091046
2014-10-01 7:30,0.285316,0,0.008983,0.100884
2014-10-01 7:45,0.287336,0,0.008982,0.116019
2014-10-01 8:00,0.287343,0,0.00898,0.103319
2014-10-01 8:15,0.285238,0,0.008993,0.103454
2014-10-01 8:30,0.286583,0,0.008984,0.087102
2014-10-01 8:45,0.285284,0,0.008982,0.078166
2014-10-01 9:00,0.289758,0,0.009003,0.09226
2014-10-01 9:15,0.287893,0,0.00898,0.076309
2014-10-01 9:30,0.290131,0,0.00899,0.093428
2014-10-01 9:45,0.304436,0,0.00898,0.088919
2014-10-01 10:00,0.344328,0,0.00898,0.119269
2014-10-01 10:15,0.370614,0,0.00898,0.101597
2014-10-01 10:30,0.387084,0,0.009,0.106396
2014-10-01 10:45,0.381296,0.013874,0.00898,0.105256
2014-10-01 11:00,0.389861,0.078324,0.00898,0.079938
2014-10-01 11:15,0.390024,0.077987,0.00898,0.090379
2014-10-01 11:30,0.394845,0.077954,0.008982,0.104804
2014-10-01 11:45,0.396057,0.078105,0.008991,0.116885
2014-10-01 12:00,0.406676,0.078007,0.00898,0.102735
2014-10-01 12:15,0.394428,0.078103,0.008981,0.10628
2014-10-01 12:30,0.351709,0.078043,0.00898,0.076537
2014-10-01 12:45,0.322482,0.077829,0.008991,0.084373
2014-10-01 13:00,0.371154,0.077225,0.572273,0.089543
2014-10-01 13:15,0.420357,0.077026,0.80397,0.107035
2014-10-01 13:30,0.421605,0.077156,0.808979,0.154245
2014-10-01 13:45,0.448828,0.18776,0.818663,0.11494
2014-10-01 14:00,0.500702,0.196671,0.821612,0.098651
2014-10-01 14:15,0.540919,0.196095,0.821512,0.085156
2014-10-01 14:30,0.522366,0.197301,0.815598,0.113529
2014-10-01 14:45,0.524554,0.198774,0.82656,0.095098
2014-10-01 15:00,0.517375,0.199738,0.819011,0.087527
2014-10-01 15:15,0.499766,0.199392,0.396611,0.095532
2014-10-01 15:30,0.505265,0.196879,0.009306,0.112949
2014-10-01 15:45,0.5071,0.196453,0.00898,0.094888
2014-10-01 16:00,0.544129,0.196354,0.008983,0.079761
2014-10-01 16:15,0.535467,0.196847,0.009002,0.093197
2014-10-01 16:30,0.524399,0.196215,0.009016,0.10487
2014-10-01 16:45,0.54225,0.195372,0.009064,0.11584
2014-10-01 17:00,0.501105,0.195236,0.00908,0.105207
2014-10-01 17:15,0.489948,0.195584,0.009124,0.114192
2014-10-01 17:30,0.494913,0.195999,0.00911,0.106505
2014-10-01 17:45,0.492753,0.20181,0.009116,0.085974
2014-10-01 18:00,0.413604,0.20112,0.00945,0.091881
2014-10-01 18:15,0.403963,0.19563,0.00901,0.076783
2014-10-01 18:30,0.408603,0.195964,0.009395,0.094465
2014-10-01 18:45,0.382515,0.196264,0.008987,0.078716
2014-10-01 19:00,0.370734,0.197991,0.256425,0.115697
2014-10-01 19:15,0.372711,0.199884,0.768619,0.10639
2014-10-01 19:30,0.374906,0.200019,0.761685,0.1171
2014-10-01 19:45,0.37367,0.200598,0.75798,0.117743
2014-10-01 20:00,0.355465,0.201302,0.753979,0.10627
2014-10-01 20:15,0.398008,0.20171,0.753572,0.086295
2014-10-01 20:30,0.420363,0.201327,0.369791,0.11199
2014-10-01 20:45,0.406783,0.201258,0.009095,0.141757
2014-10-01 21:00,0.45857,0.201853,0.009119,0.109291
2014-10-01 21:15,0.452204,0.201394,0.009166,0.099574
2014-10-01 21:30,0.460166,0.200827,0.009075,0.082918
2014-10-01 21:45,0.471191,0.200905,0.009038,0.099648
2014-10-01 22:00,0.4315,0.200732,0.009034,0.145124
2014-10-01 22:15,0.417075,0.201051,0.009081,0.112811
2014-10-01 22:30,0.439895,0.201554,0.009134,0.119661
2014-10-01 22:45,0.491418,0.201383,0.009124,0.102565
2014-10-01 23:00,0.492874,0.200561,0.009098,0.091045
2014-10-01 23:15,0.476364,0.201803,0.009159,0.085804
2014-10-01 23:30,0.446154,0.20193,0.009346,0.08729
2014-10-01 23:45,0.494242,0.203538,0.009447,0.111252
2014-10-02 0:00,0.481943,0.203612,0.009472,0.103459
2014-10-02 0:15,0.436731,0.203791,0.009474,0.117328
2014-10-02 0:30,0.400538,0.204,0.009579,0.103789
2014-10-02 0:45,0.383084,0.204999,0.009668,0.116737
2014-10-02 1:00,0.390812,0.204135,0.0095,0.083846
2014-10-02 1:15,0.397554,0.204273,0.009435,0.090021
2014-10-02 1:30,0.389188,0.20426,0.009555,0.101554
2014-10-02 1:45,0.407856,0.204435,0.00956,0.089175
2014-10-02 2:00,0.399231,0.204753,0.009667,0.094291
2014-10-02 2:15,0.389749,0.205592,0.009731,0.119443
2014-10-02 2:30,0.397195,0.20313,0.009197,0.121958
2014-10-02 2:45,0.405874,0.202341,0.009155,0.119785
2014-10-02 3:00,0.373934,0.202713,0.009175,0.105887
2014-10-02 3:15,0.389461,0.202658,0.009222,0.089198
2014-10-02 3:30,0.390231,0.202624,0.00916,0.111219
2014-10-02 3:45,0.381825,0.203029,0.009141,0.160085
2014-10-02 4:00,0.359262,0.203297,0.009237,0.153675
2014-10-02 4:15,0.348413,0.203538,0.009139,0.157681
2014-10-02 4:30,0.344791,0.203004,0.009139,0.157941
2014-10-02 4:45,0.34972,0.202914,0.009167,0.174596
2014-10-02 5:00,0.337443,0.202303,0.009153,0.189422
2014-10-02 5:15,0.328385,0.202004,0.009106,0.172735
2014-10-02 5:30,0.324731,0.20154,0.009046,0.178011
2014-10-02 5:45,0.324999,0.201221,0.009053,0.087978
2014-10-02 6:00,0.324626,0.201285,0.009067,0.102123
2014-10-02 6:15,0.32487,0.200614,0.00903,0.085822
2014-10-02 6:30,0.325263,0.201653,0.009087,0.101372
2014-10-02 6:45,0.325061,0.201156,0.009056,0.08593
2014-10-02 7:00,0.325283,0.201188,0.009012,0.125702
2014-10-02 7:15,0.324234,0.200665,0.00905,0.111487
2014-10-02 7:30,0.325288,0.201078,0.009088,0.124643
2014-10-02 7:45,0.324996,0.200957,0.009092,0.086445
2014-10-02 8:00,0.326527,0.2005,0.009049,0.100033
2014-10-02 8:15,0.325946,0.200578,0.009036,0.086726
2014-10-02 8:30,0.32908,0.199676,0.008991,0.101066
2014-10-02 8:45,0.327554,0.199246,0.008982,0.094419
2014-10-02 9:00,0.327205,0.199224,0.008987,0.114915
2014-10-02 9:15,0.32712,0.197957,0.00899,0.124531
2014-10-02 9:30,0.331058,0.121493,0.008981,0.11291
2014-10-02 9:45,0.343834,0.118613,0.008981,0.106193
2014-10-02 10:00,0.350407,0.118585,0.008982,0.087847
2014-10-02 10:15,0.399216,0.117881,0.008982,0.099657
2014-10-02 10:30,0.397246,0.117723,0.00899,0.087249
2014-10-02 10:45,0.446777,0.119702,0.008981,0.109757
2014-10-02 11:00,0.460588,0.119113,0.008985,0.120174
2014-10-02 11:15,0.459402,0.118571,0.008983,0.11519
2014-10-02 11:30,0.46153,0.118618,0.008981,0.103663
2014-10-02 11:45,0.458953,0.118945,0.008993,0.091406
2014-10-02 12:00,0.459314,0.119231,0.009017,0.096333
2014-10-02 12:15,0.468418,0.119044,0.009063,0.102938
2014-10-02 12:30,0.441336,0.119286,0.009083,0.122245
2014-10-02 12:45,0.421379,0.119488,0.009032,0.112753
2014-10-02 13:00,0.380134,0.118593,0.008981,0.09014
2014-10-02 13:15,0.474692,0.117896,0.008981,0.097255
2014-10-02 13:30,0.4952,0.117597,0.00899,0.087498
2014-10-02 13:45,0.509134,0.137673,0.008982,0.159391
2014-10-02 14:00,0.505265,0.268528,0.008991,0.114767
2014-10-02 14:15,0.515166,0.267121,0.00898,0.122465
2014-10-02 14:30,0.501142,0.267964,0.00898,0.116344
2014-10-02 14:45,0.521365,0.268533,0.00898,0.123895
2014-10-02 15:00,0.51447,0.268851,0.008995,0.118061
2014-10-02 15:15,0.506614,0.268409,0.00898,0.10705
2014-10-02 15:30,0.501891,0.268725,0.008981,0.095518
2014-10-02 15:45,0.503586,0.268588,0.008984,0.088056
2014-10-02 16:00,0.501457,0.268159,0.008985,0.099875
2014-10-02 16:15,0.520708,0.267686,0.008999,0.094044
2014-10-02 16:30,0.520752,0.267749,0.008986,0.133438
2014-10-02 16:45,0.493238,0.267462,0.008987,0.121434
2014-10-02 17:00,0.477749,0.2676,0.008981,0.131254
2014-10-02 17:15,0.48373,0.268036,0.009049,0.122603
2014-10-02 17:30,0.50983,0.267332,0.009124,0.128799
2014-10-02 17:45,0.54612,0.266955,0.009106,0.124503
2014-10-02 18:00,0.50807,0.266582,0.009058,0.102613
2014-10-02 18:15,0.413587,0.266397,0.008995,0.09981
2014-10-02 18:30,0.426856,0.266018,0.310229,0.094333
2014-10-02 18:45,0.437365,0.265878,0.67102,0.106152
2014-10-02 19:00,0.431716,0.268819,0.00899,0.110186
2014-10-02 19:15,0.415849,0.269241,0.009041,0.149949
2014-10-02 19:30,0.406623,0.270969,0.009084,0.121388
2014-10-02 19:45,0.403496,0.271938,0.330335,0.131118
2014-10-02 20:00,0.410794,0.271958,0.749587,0.150028
2014-10-02 20:15,0.375804,0.273882,0.608698,0.167453
2014-10-02 20:30,0.404567,0.274561,0.009163,0.158448
2014-10-02 20:45,0.429191,0.274465,0.009162,0.166264
2014-10-02 21:00,0.426816,0.274751,0.009449,0.157681
2014-10-02 21:15,0.416037,0.275819,0.009558,0.163699
2014-10-02 21:30,0.419787,0.275783,0.009288,0.168735
2014-10-02 21:45,0.426652,0.276097,0.009291,0.190598
2014-10-02 22:00,0.400457,0.277214,0.009498,0.182848
2014-10-02 22:15,0.415631,0.276512,0.009493,0.191
2014-10-02 22:30,0.412696,0.277055,0.009695,0.181674
2014-10-02 22:45,0.391104,0.276291,0.009589,0.165953
2014-10-02 23:00,0.383413,0.276262,0.009522,0.16651
2014-10-02 23:15,0.415633,0.276337,0.009611,0.180583
2014-10-02 23:30,0.413259,0.276811,0.009731,0.183325
2014-10-02 23:45,0.411891,0.275129,0.009412,0.155957
2014-10-03 0:00,0.405427,0.274605,0.009164,0.162695
2014-10-03 0:15,0.410101,0.274793,0.009125,0.157376
2014-10-03 0:30,0.39826,0.274366,0.009073,0.177268
2014-10-03 0:45,0.360292,0.273789,0.009062,0.118222
2014-10-03 1:00,0.326273,0.274353,0.009101,0.113748
2014-10-03 1:15,0.321867,0.275606,0.00913,0.110869
2014-10-03 1:30,0.31312,0.27541,0.009145,0.088022
2014-10-03 1:45,0.303871,0.276435,0.009274,0.0883
2014-10-03 2:00,0.306242,0.276353,0.009252,0.081828
2014-10-03 2:15,0.302754,0.276299,0.009176,0.09343
2014-10-03 2:30,0.29658,0.275694,0.009162,0.081804
2014-10-03 2:45,0.296021,0.276212,0.009199,0.121099
2014-10-03 3:00,0.292212,0.276765,0.009256,0.108128
2014-10-03 3:15,0.267924,0.16194,0.00922,0.119622
2014-10-03 3:30,0.258759,0,0.009178,0.107747
2014-10-03 3:45,0.257649,0,0.009153,0.092022
2014-10-03 4:00,0.258447,0,0.009161,0.083222
2014-10-03 4:15,0.257986,0,0.00916,0.089691
2014-10-03 4:30,0.262204,0,0.00917,0.084793
2014-10-03 4:45,0.26061,0,0.009161,0.08636
2014-10-03 5:00,0.26128,0,0.00924,0.087441
2014-10-03 5:15,0.257323,0,0.009075,0.086629
2014-10-03 5:30,0.257816,0,0.009085,0.096643
2014-10-03 5:45,0.259144,0,0.009116,0.105445
2014-10-03 6:00,0.258791,0,0.009192,0.121705
2014-10-03 6:15,0.257145,0,0.009217,0.104262
2014-10-03 6:30,0.25663,0,0.009157,0.115446
2014-10-03 6:45,0.256891,0,0.009134,0.079487
2014-10-03 7:00,0.257264,2.30E-05,0.009079,0.095061
2014-10-03 7:15,0.257491,0,0.009077,0.079297
2014-10-03 7:30,0.257182,0,0.009073,0.093867
2014-10-03 7:45,0.257215,0,0.009206,0.079824
2014-10-03 8:00,0.258199,0,0.009129,0.093275
2014-10-03 8:15,0.25976,0,0.009149,0.080317
2014-10-03 8:30,0.260926,0,0.009125,0.09502
2014-10-03 8:45,0.258877,0,0.00912,0.107417
2014-10-03 9:00,0.258025,0,0.009158,0.117975
2014-10-03 9:15,0.258792,0,0.009129,0.106584
2014-10-03 9:30,0.259502,0,0.009067,0.115984
2014-10-03 9:45,0.261013,0,0.009028,0.089158
2014-10-03 10:00,0.259451,0,0.009002,0.091606
2014-10-03 10:15,0.26006,0,0.008987,0.081835
2014-10-03 10:30,0.259987,0,0.00899,0.091123
2014-10-03 10:45,0.26006,0,0.008956,0.082428
2014-10-03 11:00,0.262303,0,0.008981,0.089938
2014-10-03 11:15,0.262555,0,0.008983,0.085924
2014-10-03 11:30,0.264814,0,0.008996,0.114865
2014-10-03 11:45,0.265923,2.00E-06,0.00898,0.111544
2014-10-03 12:00,0.263621,0,0.008991,0.104013
2014-10-03 12:15,0.271555,0,0.008987,0.118945
2014-10-03 12:30,0.273515,0,0.008983,0.078899
2014-10-03 12:45,0.273734,0,0.008991,0.095826
2014-10-03 13:00,0.273502,0,0.008981,0.078661
2014-10-03 13:15,0.273236,0,0.00898,0.094722
2014-10-03 13:30,0.273066,0,0.00898,0.078612
2014-10-03 13:45,0.272422,0,0.00899,0.106709
2014-10-03 14:00,0.271289,0,0.00898,0.104386
2014-10-03 14:15,0.271545,0.021553,0.500397,0.126355
2014-10-03 14:30,0.271191,0.032509,0.193011,0.103824
2014-10-03 14:45,0.271741,0.032778,0.008985,0.115809
2014-10-03 15:00,0.313811,0.134849,0.008998,0.081317
2014-10-03 15:15,0.300321,0.151822,0.008989,0.106146
2014-10-03 15:30,0.315084,0.15202,0.009004,0.116467
2014-10-03 15:45,0.342707,0.238824,0.009027,0.108467
2014-10-03 16:00,0.352715,0.271359,0.009043,0.092607
2014-10-03 16:15,0.366911,0.271587,0.008995,0.081873
2014-10-03 16:30,0.384329,0.27162,0.009019,0.096322
2014-10-03 16:45,0.362507,0.270989,0.009005,0.094914
2014-10-03 17:00,0.35588,0.271505,0.00901,0.125755
2014-10-03 17:15,0.344547,0.271606,0.009048,0.106423
2014-10-03 17:30,0.339722,0.270823,0.009118,0.130687
2014-10-03 17:45,0.341699,0.270555,0.009084,0.104956
2014-10-03 18:00,0.332923,0.271427,0.009022,0.10598
2014-10-03 18:15,0.330561,0.270705,0.009017,0.088444
2014-10-03 18:30,0.312257,0.271745,0.00899,0.091047
2014-10-03 18:45,0.29074,0.271837,0.008983,0.089121
2014-10-03 19:00,0.288661,0.272735,0.00898,0.087297
2014-10-03 19:15,0.288864,0.272898,0.00909,0.096312
2014-10-03 19:30,0.288311,0.272243,0.009005,0.11528
2014-10-03 19:45,0.287304,0.271303,0.008985,0.10812
2014-10-03 20:00,0.289767,0.271182,0.00898,0.115725
2014-10-03 20:15,0.288668,0.271818,0.008982,0.09597
2014-10-03 20:30,0.297157,0.270578,1.299809,0.089996
2014-10-03 20:45,0.349989,0.263536,2.684469,0.09074
2014-10-03 21:00,0.344607,0.26872,0.009032,0.097523
2014-10-03 21:15,0.326502,0.271244,0.009025,0.119685
2014-10-03 21:30,0.333094,0.271054,0.008998,0.100502
2014-10-03 21:45,0.333611,0.271124,0.009089,0.088847
2014-10-03 22:00,0.319138,0.272025,0.00912,0.092915
2014-10-03 22:15,0.316243,0.272272,0.009047,0.109132
2014-10-03 22:30,0.321132,0.273226,0.009098,0.118078
2014-10-03 22:45,0.33144,0.272973,0.009017,0.091174
2014-10-03 23:00,0.326365,0.272168,0.008994,0.092074
2014-10-03 23:15,0.310758,0.272533,0.009027,0.109513
2014-10-03 23:30,0.304458,0.273012,0.009051,0.119251
2014-10-03 23:45,0.30421,0.27355,0.009075,0.09063
2014-10-04 0:00,0.329881,0.274196,0.009127,0.093801
2014-10-04 0:15,0.316133,0.274916,0.009173,0.089283
2014-10-04 0:30,0.315993,0.275738,0.009305,0.095085
2014-10-04 0:45,0.315049,0.275469,0.009284,0.102468
2014-10-04 1:00,0.318422,0.276096,0.009339,0.121113
2014-10-04 1:15,0.315527,0.277002,0.009495,0.114478
2014-10-04 1:30,0.309337,0.277285,0.009631,0.115949
2014-10-04 1:45,0.311573,0.277825,0.00965,0.114461
2014-10-04 2:00,0.310732,0.277588,0.009611,0.086865
2014-10-04 2:15,0.29596,0.277457,0.009544,0.090642
2014-10-04 2:30,0.285413,0.277877,0.009595,0.086574
2014-10-04 2:45,0.304958,0.277677,0.009609,0.092545
2014-10-04 3:00,0.299246,0.278075,0.0097,0.085215
2014-10-04 3:15,0.302277,0.277705,0.009664,0.113862
2014-10-04 3:30,0.303817,0.278483,0.009696,0.109533
2014-10-04 3:45,0.30356,0.278411,0.0097,0.122317
2014-10-04 4:00,0.30129,0.278385,0.009734,0.099561
2014-10-04 4:15,0.299724,0.278298,0.009694,0.097426
2014-10-04 4:30,0.286966,0.276908,0.009683,0.082679
2014-10-04 4:45,0.277637,0.161991,0.009659,0.092084
2014-10-04 5:00,0.276962,0,0.009465,0.087554
2014-10-04 5:15,0.274584,0,0.009425,0.099938
2014-10-04 5:30,0.275827,0,0.009329,0.116757
2014-10-04 5:45,0.277217,0,0.00929,0.111653
2014-10-04 6:00,0.275166,0,0.009237,0.115607
2014-10-04 6:15,0.27518,0,0.009321,0.090118
2014-10-04 6:30,0.27541,0,0.009164,0.091234
2014-10-04 6:45,0.275532,0,0.009141,0.083446
2014-10-04 7:00,0.274613,0,0.009088,0.092635
2014-10-04 7:15,0.275025,0,0.009118,0.082009
2014-10-04 7:30,0.276935,0,0.00909,0.093346
2014-10-04 7:45,0.278959,0,0.009081,0.084153
2014-10-04 8:00,0.284434,0,0.009068,0.11795
2014-10-04 8:15,0.28339,0,0.00911,0.108467
2014-10-04 8:30,0.28449,0,0.009021,0.110097
2014-10-04 8:45,0.283595,0,0.00905,0.089975
2014-10-04 9:00,0.284105,0,0.009099,0.085621
2014-10-04 9:15,0.284429,0,0.009066,0.090316
2014-10-04 9:30,0.284736,0,0.009024,0.084306
2014-10-04 9:45,0.283029,0,0.008988,0.109398
2014-10-04 10:00,0.281656,0,0.008981,0.108674
2014-10-04 10:15,0.282442,0,0.009021,0.119389
2014-10-04 10:30,0.283138,0,0.009065,0.105466
2014-10-04 10:45,0.285014,0,0.009045,0.106817
2014-10-04 11:00,0.295154,0,0.009023,0.079744
2014-10-04 11:15,0.321282,0,0.00905,0.096322
2014-10-04 11:30,0.321527,0,0.009007,0.081076
2014-10-04 11:45,0.334668,0,0.008999,0.084345
2014-10-04 12:00,0.318807,0,0.008985,0.112181
2014-10-04 12:15,0.318096,0,0.009007,0.107082
2014-10-04 12:30,0.317092,0,0.009001,0.120866
2014-10-04 12:45,0.332764,0,0.009009,0.104483
2014-10-04 13:00,0.316077,0,0.008982,0.098428
2014-10-04 13:15,0.314513,0,0.00898,0.079428
2014-10-04 13:30,0.314712,0,0.008989,0.093638
2014-10-04 13:45,0.316249,0,0.008994,0.081797
2014-10-04 14:00,0.315872,0,0.009133,0.08688
2014-10-04 14:15,0.312613,0,0.009134,0.088808
2014-10-04 14:30,0.313052,0,0.009109,0.107339
2014-10-04 14:45,0.335213,0.101145,0.00911,0.118512
2014-10-04 15:00,0.334107,0.153612,0.009211,0.107897
2014-10-04 15:15,0.326801,0.152489,0.009214,0.113174
2014-10-04 15:30,0.322464,0.151624,0.009036,0.080595
2014-10-04 15:45,0.329374,0.151709,0.009051,0.095033
2014-10-04 16:00,0.319219,0.151706,0.009047,0.07992
2014-10-04 16:15,0.318253,0.152359,0.009058,0.096166
2014-10-04 16:30,0.31624,0.152242,0.009023,0.079682
2014-10-04 16:45,0.325828,0.18278,0.008997,0.095565
2014-10-04 17:00,0.326969,0.271182,0.00907,0.106426
2014-10-04 17:15,0.305482,0.233646,0.008991,0.121413
2014-10-04 17:30,0.310684,0.271056,0.009,0.115568
2014-10-04 17:45,0.314737,0.269956,0.008998,0.108147
2014-10-04 18:00,0.312477,0.269791,0.008984,0.101644
2014-10-04 18:15,0.313031,0.268431,0.008992,0.084176
2014-10-04 18:30,0.315398,0.268162,0.009026,0.100563
2014-10-04 18:45,0.333726,0.268731,0.008992,0.085548
2014-10-04 19:00,0.336461,0.269876,0.008982,0.09904
2014-10-04 19:15,0.333187,0.27011,0.00898,0.102456
2014-10-04 19:30,0.330514,0.271345,0.00899,0.12405
2014-10-04 19:45,0.337963,0.271132,0.009004,0.118551
2014-10-04 20:00,0.330111,0.271,0.008997,0.119447
2014-10-04 20:15,0.325864,0.271352,0.009038,0.113785
2014-10-04 20:30,0.333738,0.272457,0.009127,0.095827
2014-10-04 20:45,0.322033,0.273119,0.009132,0.093372
2014-10-04 21:00,0.321162,0.272829,0.009132,0.099758
2014-10-04 21:15,0.325471,0.27165,0.009052,0.118116
2014-10-04 21:30,0.312204,0.272344,0.009106,0.1015
2014-10-04 21:45,0.321464,0.273344,0.00912,0.099114
2014-10-04 22:00,0.330089,0.272626,0.009116,0.088671
2014-10-04 22:15,0.328529,0.272852,0.009136,0.103072
2014-10-04 22:30,0.331222,0.273496,0.009233,0.100237
2014-10-04 22:45,0.331619,0.273586,0.00919,0.130087
2014-10-04 23:00,0.32439,0.27258,0.009103,0.112832
2014-10-04 23:15,0.322455,0.273274,0.009137,0.125625
2014-10-04 23:30,0.323156,0.273862,0.009247,0.114794
2014-10-04 23:45,0.323548,0.272593,0.009259,0.104763
2014-10-05 0:00,0.317253,0.274519,0.009559,0.085079
2014-10-05 0:15,0.328397,0.27454,0.00959,0.085574
2014-10-05 0:30,0.331867,0.275148,0.009732,0.084707
2014-10-05 0:45,0.32948,0.274093,0.009487,0.082659
2014-10-05 1:00,0.32234,0.197914,0.009315,0.101838
2014-10-05 1:15,0.29544,0,0.009394,0.109534
2014-10-05 1:30,0.290377,0,0.009397,0.114358
2014-10-05 1:45,0.289615,0,0.009357,0.099774
2014-10-05 2:00,0.292165,0,0.00927,0.090778
2014-10-05 2:15,0.291215,0,0.009203,0.080011
2014-10-05 2:30,0.290943,0,0.009197,0.093528
2014-10-05 2:45,0.295441,1.70E-05,0.00922,0.077487
2014-10-05 3:00,0.290575,0,0.009391,0.097007
2014-10-05 3:15,0.290499,0,0.009436,0.115409
2014-10-05 3:30,0.290079,0,0.009248,0.107169
2014-10-05 3:45,0.289098,0,0.009314,0.116786
2014-10-05 4:00,0.290501,0,0.009324,0.093256
2014-10-05 4:15,0.28958,0,0.009247,0.095181
2014-10-05 4:30,0.29009,0,0.009178,0.077466
2014-10-05 4:45,0.290248,0,0.009256,0.092201
2014-10-05 5:00,0.296295,0,0.009211,0.080412
2014-10-05 5:15,0.298199,0,0.009147,0.089119
2014-10-05 5:30,0.293866,0,0.009174,0.101518
2014-10-05 5:45,0.299047,0,0.009155,0.113793
2014-10-05 6:00,0.299872,0,0.009157,0.108552
2014-10-05 6:15,0.293105,0,0.009183,0.108309
2014-10-05 6:30,0.299547,0,0.009172,0.09996
2014-10-05 6:45,0.290728,0,0.009168,0.082666
2014-10-05 7:00,0.292022,0,0.009275,0.087272
2014-10-05 7:15,0.296105,0,0.00931,0.083857
2014-10-05 7:30,0.299514,0,0.009284,0.088238
2014-10-05 7:45,0.305191,0,0.00921,0.081104
2014-10-05 8:00,0.301655,0,0.009199,0.101295
2014-10-05 8:15,0.299355,0,0.009072,0.103718
2014-10-05 8:30,0.300114,0,0.009016,0.121084
2014-10-05 8:45,0.30029,0,0.009075,0.100217
2014-10-05 9:00,0.299724,0,0.009126,0.090446
2014-10-05 9:15,0.301556,0,0.009092,0.083233
2014-10-05 9:30,0.301617,0,0.009045,0.078293
2014-10-05 9:45,0.300582,0,0.009063,0.094721
2014-10-05 10:00,0.300743,0,0.009051,0.099466
2014-10-05 10:15,0.300576,0,0.00906,0.118073
2014-10-05 10:30,0.301732,0,0.009037,0.106784
2014-10-05 10:45,0.300809,0,0.009036,0.107863
2014-10-05 11:00,0.302182,0,0.009019,0.09169
2014-10-05 11:15,0.302401,0,0.009027,0.079552
2014-10-05 11:30,0.301274,0,0.009097,0.090099
2014-10-05 11:45,0.298686,0,0.00914,0.083707
2014-10-05 12:00,0.296937,0,0.009091,0.105412
2014-10-05 12:15,0.297434,0,0.009131,0.107723
2014-10-05 12:30,0.302353,0,0.009141,0.117836
2014-10-05 12:45,0.303125,0,0.009105,0.104546
2014-10-05 13:00,0.301406,0,0.009077,0.086445
2014-10-05 13:15,0.303139,0,0.009109,0.093448
2014-10-05 13:30,0.303613,0,0.009054,0.077283
2014-10-05 13:45,0.295584,0,0.009089,0.093274
2014-10-05 14:00,0.298684,0,0.00907,0.09792
2014-10-05 14:15,0.298601,0,0.009074,0.113568
2014-10-05 14:30,0.302063,0,0.009081,0.109878
2014-10-05 14:45,0.300913,0,0.009089,0.108322
2014-10-05 15:00,0.30241,0,0.009093,0.086715
2014-10-05 15:15,0.297453,0,0.009051,0.084346
2014-10-05 15:30,0.300857,0,0.00904,0.089593
2014-10-05 15:45,0.318538,0.127662,0.668014,0.080158
2014-10-05 16:00,0.327933,0.14913,0.673046,0.103769
2014-10-05 16:15,0.324909,0.150484,0.525183,0.102988
2014-10-05 16:30,0.357929,0.148843,0.540385,0.120845
2014-10-05 16:45,0.343201,0.148975,0.498502,0.102324
2014-10-05 17:00,0.337897,0.148951,0.517892,0.105624
2014-10-05 17:15,0.335135,0.149232,0.433853,0.080421
2014-10-05 17:30,0.342638,0.152542,0.36234,0.091643
2014-10-05 17:45,0.337068,0.155409,0.36212,0.08337
2014-10-05 18:00,0.353237,0.065565,0.357725,0.088789
2014-10-05 18:15,0.330227,0.15423,0.342165,0.082487
2014-10-05 18:30,0.33114,0.155411,0.223492,0.096643
2014-10-05 18:45,0.328861,0.153877,0.421943,0.119919
2014-10-05 19:00,0.350918,0.256628,0.425465,0.109266
2014-10-05 19:15,0.376958,0.27494,0.435171,0.115578
2014-10-05 19:30,0.372581,0.275365,0.358012,0.099007
2014-10-05 19:45,0.367681,0.274309,0.406675,0.088958
2014-10-05 20:00,0.372334,0.274779,0.425283,0.083253
2014-10-05 20:15,0.390216,0.275197,0.368531,0.091872
2014-10-05 20:30,0.367319,0.276065,0.347934,0.080122
